10000.48607537723,700.5812011189064,.8779228182014322E-001,.1777820141415726E-004,.2768611486644968E-004,-.4331543010598705E-004,.7726869542981991E-005,-.2361949723191850E-003,.7031391864794267E-004
10000.48607537723,724.4812613395709,.7240822237260229E-001,.8028898150386188E-005,.7457794979267037E-005,-.1889646463117719E-004,.3693019020007068E-005,-.1380618859898123E-003,.4161195249945903E-004
10000.48607537723,741.9837592818463,.3733927397085006E-001,.1503723665772783E-004,.1130810141608500E-004,-.2336433115410512E-004,.3368903187372676E-005,-.2489662415990544E-004,-.4496714901980697E-005
10000.48607537723,750.0000000000015,.1115446242242065,-.2117951031772086E-004,.1475211541025767E-006,-.9143487751338881E-003,.1225171620037590E-004,-.1730550232294565E-002,.4281104540252932E-003
10000.48607537723,750.0000000000056,.1115446242242071,-.2117951031772094E-004,.1475211541028503E-006,.7709194948222180E-003,.1225171620037639E-004,.5333361823656903E-003,-.1678335619226655E-003
10000.48607537723,758.0162407181422,.1836926644129101E-001,.1874709470630812E-005,.3868404605489450E-005,-.4334048723163942E-005,-.2776146248389164E-005,.6562364884424076E-005,-.5878424222320624E-005
10000.48607537723,775.5187386604150,.8985652035131596E-002,.5943227805353202E-006,.2618672654546761E-006,-.1094040045398511E-005,.3496652518379201E-006,-.7212764379833002E-005,.2925813167857495E-005
10000.48607537723,799.4187988810949,.5914724048000910E-002,.2207987988453056E-006,.2472967198972386E-006,-.3883546466195876E-006,.7772770954589895E-007,-.2775303404308638E-005,.4915624454698908E-006
10000.48607537723,825.5812011189107,.4437966001070417E-002,-.8077276829853342E-007,-.4226376157462971E-007,.6036480547694905E-007,.7868842741722920E-007,.1331432423083864E-005,-.2815811790186342E-006
10000.48607537723,849.4812613395625,.6435254970466873E-002,.2705634089888094E-007,.4460506354415890E-007,.3569880469620700E-007,-.1200879283302429E-007,-.1450412798075086E-005,.6675296607648428E-006
10000.48607537723,866.9837592818446,.8178835887011435E-002,.3232018918358475E-006,.1787995139280777E-006,-.1161061859492287E-005,.4145494504726722E-006,-.2427564726651669E-005,-.7019027303705394E-006
10000.48607537723,874.9999999999990,.2546868929766751E-001,.8900890253652002E-006,.2107417390092022E-005,-.3323583600096522E-004,.4314376092506568E-006,-.1039559693466417E-003,.2182847909245725E-004
10000.48607537723,875.0000000000010,.2546868929766761E-001,.8900890253652843E-006,.2107417390092203E-005,.2676208368756881E-004,.4314376092506047E-006,.1633926104633380E-004,-.5681031992785499E-005
10000.48607537723,883.0162407181449,.4020191943659911E-002,.4578231001750112E-006,.3268585140231204E-006,-.1099718779526567E-005,-.9820785657877519E-007,-.1780017884979391E-005,-.3482977248749988E-007
10000.48607537723,900.5187386604171,.1934721192944874E-002,.1675738176179744E-007,.8165605030182642E-007,-.6914065027920526E-007,.4666862033247577E-007,-.1016261094632823E-006,.8226233758627264E-007
10000.48607537723,924.4187988810968,.1628567636478346E-002,.5778229321652899E-007,.1152368110704768E-007,-.8682798544667642E-007,-.6467246062393306E-008,-.1666844059977541E-006,.8246529852298948E-007
10000.48607537723,950.5812011189056,.1636348339790869E-002,-.2187097785006602E-008,.1808049006469465E-007,-.2895741247200373E-008,.3470306923645656E-007,.2206507318835042E-007,-.6535906596030020E-007
10000.48607537723,974.4812613395675,.1834275377344388E-002,.4841072966686179E-007,-.9419164635823742E-008,-.6763548871147433E-007,-.9247503441609513E-008,-.1852602876661295E-006,.1852600854986860E-006
10000.48607537723,991.9837592818476,.2549143521689216E-002,-.5062451274636541E-007,.8750885589075922E-008,.1158368261292438E-006,.5962078184339481E-007,.6359236464046831E-007,-.2470441760686753E-006
10000.48607537723,999.9999999999980,.1234299391596183E-001,.1506589327715701E-005,.1452273520595586E-005,-.6064250382508317E-004,.1032129868260913E-005,-.6402874977200999E-004,.1504566913719837E-004
10000.48607537723,999.9999999999980,.1234299391596182E-001,.1506589327715696E-005,.1452273520595550E-005,.4377216774329480E-004,.1032129868260904E-005,.3347694361978973E-004,-.1265634879571219E-004
10000.48607537723,1008.016240718138,.1384263337410093E-002,.9086215201103481E-007,.2113206965589744E-006,-.2615082836037219E-006,.6562750914482420E-007,-.8148641351728490E-008,-.1091180850570614E-006
10000.48607537723,1025.518738660421,.7792177315444748E-003,-.5531081316805927E-008,.1714743929797665E-007,-.2107168278025713E-007,.2058070905048135E-007,.2988490360838287E-007,.2049731156101686E-007
10000.48607537723,1049.418798881096,.7005041212462202E-003,.1101210042550435E-008,.7282100508424162E-008,-.4828871493743264E-008,.7805345002019062E-008,-.6487407695431170E-007,-.2476645369552251E-007
10000.48607537723,1075.581201118908,.6809355683809555E-003,-.5271344059217245E-008,.1348111058171826E-009,.7488034937200986E-009,.1167796858320031E-007,.2468536599515340E-007,-.9568232213291174E-008
10000.48607537723,1099.481261339562,.7935218413108703E-003,-.6693224531015991E-008,-.8600913350834784E-008,.2018101893085000E-007,.5131812498037310E-008,-.7692179817294343E-007,.2173372039377774E-008
10000.48607537723,1116.983759281850,.1003211810607264E-002,-.1410219422412430E-007,.1181929020989759E-007,-.3237117411240741E-007,.2217565936844318E-007,-.7060948233090734E-007,-.4453042738037005E-007
